Index,country,year,rgdpe,rgdpo,emp,avh,hc,labor_stock,rnna,delta,capital_stock,Name,Index Year,Overall Score,Property Rights,Judicial Effectiveness,Government Integrity,Rule of law,Tax Burden,Government Spending,Fiscal Health,Government size,Business Freedom,Labor Freedom,Monetary Freedom,Regulatory efficiency,Trade Freedom,Investment Freedom,Financial Freedom,Market openness,Year,Countries,Economic Freedom Summary Index,1  Size of Government,2  Legal System & Property Rights -- With Gender Adjustment,2 Legal System & Property Rights - No Gender Adjustment,3  Sound Money,4  Freedom to trade internationally,5  Regulation
228,Greece,2008,390628.34375,362663.5,4.87200880050659,2106.26003838266,2.89803862571716,29738.8535164607,2409200.5,0.03444314748049,2326220.05186844,Greece,2008,60.60371836,50,,44,47,65.5699,57.8125,,61.6912,70.42300588,58.8,78.4628278,69.2286112266667,81,50,50,60.3333333333333,2008,Greece,7.13,6.22,6.32,6.32,9.6,7.86,5.65
229,Greece,2009,380753.84375,350892.5,4.79636907577515,2081.21163802029,2.9198637008667,29146.8361177028,2447700,0.03503462299705,2361945.75329013,Greece,2009,60.83740978,50,,46,48,66.5275,46.3213,,56.4244,78.70185244,61.2,78.83163532,72.9111625866667,80.8,50,50,60.2666666666667,2009,Greece,7.09,5.93,6.26,6.26,9.63,7.89,5.74
230,Greece,2010,347717.28125,324407.4375,4.63715410232544,2019.57079830326,2.94185280799866,27550.6310360801,2461731.5,0.03507962450385,2375374.8833507,Greece,2010,62.7,60,,47,53.5,65.9,41.9,,53.9,77.4,55.1,77.6,70.0333333333333,82.5,60,60,67.5,2010,Greece,7.18,6.17,6.21,6.21,9.67,7.86,6
231,Greece,2011,314638.8125,294014.78125,4.30132818222046,2037.70031630692,2.96274542808533,25967.9238573974,2451916,0.03459683805704,2367087.45921853,Greece,2011,60.3,50,,38,44,65.9,34.3,,50.1,76.2,55.2,80.6,70.6666666666667,82.6,60,60,67.5333333333333,2011,Greece,7.13,6.23,5.77,5.77,9.6,7.83,6.21
232,Greece,2012,299430.71875,281534.375,4.0337176322937,2055.37413342038,2.98378658294678,24737.9744688211,2429524.5,0.03349997103214,2348135.49962812,Greece,2012,55.4,50,,35,42.5,65.3,16.2,,40.75,76.3,36.6,72.6,61.8333333333333,82.1,60,60,67.3666666666667,2012,Greece,7.08,5.94,5.74,5.74,9.57,7.86,6.29
233,Greece,2013,294988.53125,281881.125,3.94175744056702,2059.21990339469,3.00497674942017,24391.2321311026,2406968.75,0.03230945393443,2329200.90405026,Greece,2013,55.4,40,,34,37,66.2,24.7,,45.45,77.1,42.1,73.4,64.2,81.8,65,50,65.6,2013,Greece,7,4.59,6.09,6.09,9.54,7.9,6.86
234,Greece,2014,294032.5625,278412.3125,3.99039793014526,2020.88162108039,3.02631759643555,24404.5938176184,2385307.5,0.03153296560049,2310091.68065591,Greece,2014,55.7,40,,33.2,36.6,65.9,19.2,,42.55,75.8,53.9,76.3,68.6666666666667,82.8,60,50,64.2666666666667,2014,Greece,7.11,4.67,6.16,6.16,9.7,8.19,6.82
235,Greece,2015,294728.59375,280679.0625,4.03007793426514,2031.14044153109,3.04781031608582,24948.3215426718,2365268.25,0.03117148205638,2291539.3331866,Greece,2015,54,40,,40,40,64.2,0,,32.1,73.3,51.6,77.8,67.5666666666667,83,60,50,64.3333333333333,2015,Greece,6.67,4.29,6.18,6.18,8.35,7.8,6.72
236,Greece,2016,290349.375,274068.90625,4.04878664016724,2030.09039855206,3.06945538520813,25229.0904454564,2347956,0.03084536828101,2275532.4324724,Greece,2016,53.2,40,,43,41.5,64.4,0,,32.2,73.8,50.2,77.7,67.2333333333333,83,60,40,61,2016,Greece,6.69,4.73,6.08,6.08,8.04,7.84,6.74
237,Greece,2017,295748.25,279853.40625,4.10166883468628,2045.24137432014,3.09125423431397,25932.2313155349,2336321.75,0.030627284199,2264766.55978245,Greece,2017,55,52.5,56.1,41.3,49.9666666666667,61.1,5.4,58.1,41.5333333333333,74.3,51,78.2,67.8333333333333,82,60,40,60.6666666666667,2017,Greece,6.63,4.39,6.06,6.06,7.78,7.9,7.03
238,Greece,2018,297786.65625,279920.59375,4.16140508651733,2044.43100594298,3.11320781707764,26486.2555393568,2321537.25,0.03057887591422,2250547.25050202,Greece,2018,57.3,52.3,59,37.9,49.7333333333333,60.4,20.9,70.5,50.6,74.4,54.4,81,69.9333333333333,81.9,55,40,58.9666666666667,2018,Greece,6.99,5.07,5.98,5.98,9.18,7.85,6.85
239,Greece,2019,302222.28125,284893.625,4.23507261276245,2036.4635206703,3.13531756401062,27040.7685724042,2304946,0.03052262216806,2234593.00412421,Greece,2019,57.7,52.4,49.5,37.7,46.5333333333333,59.1,23.3,79,53.8,74.1,52.5,79.1,68.5666666666667,81,55,50,62,2019,Greece,7.09,5.4,6.01,6.01,9.28,7.96,6.78
240,Hungary,2000,169332.328125,169189.09375,4.12050151824951,1932.40204868046,2.96212720870972,23585.8359294736,876055.1875,0.03954466432333,841411.879181601,Hungary ,2000,64.4,70,,50,60,63.9,39.3,,51.6,70,,69.6,69.8,76.6,70,70,72.2,2000,Hungary,7.03,6.79,6.39,6.58,7.23,7.77,6.99
241,Hungary,2001,183190.578125,178936.125,4.12708711624146,1897.76496349303,2.99198865890503,23433.9772346229,902917.625,0.04011340066791,866698.528538261,Hungary ,2001,65.6,70,,52,61,65.7,41.9,,53.8,70,,73.3,71.65,77.8,70,70,72.6,2001,Hungary,7.42,6.66,6.36,6.55,8.67,8.69,6.75
242,Hungary,2002,193381.3125,188578.796875,4.12191486358643,1883.63229679713,3.02215147018433,23464.5037088142,932681.6875,0.04056010022759,894852.024774558,Hungary ,2002,64.5,70,,52,61,65.5,28,,46.75,70,,74.7,72.35,80,70,70,73.3333333333333,2002,Hungary,7.18,5.59,6.25,6.44,9.07,8.56,6.4
243,Hungary,2003,198649.75,195194.296875,4.2026801109314,1856.28743799054,3.05261826515198,23814.6420896371,961146.1875,0.04099881649017,921740.331338458,Hungary ,2003,63,70,,53,61.5,65.6,22.3,,43.95,70,,70.6,70.3,76,70,70,72,2003,Hungary,7.25,5.75,6.3,6.49,9.14,8.54,6.54
244,Hungary,2004,202320.53125,192938.703125,4.15598821640015,1858.61112248412,3.08339214324951,23817.2492013815,993342.3125,0.0414044931531,952213.477523414,Hungary ,2004,62.7,70,,49,59.5,65.6,20.1,,42.85,70,,73.7,71.85,76,70,70,72,2004,Hungary,7.43,5.84,6.33,6.52,8.99,8.84,7.16
245,Hungary,2005,209976.296875,213748.796875,4.12254762649536,1834.05318072763,3.11447620391846,23548.4660864485,1026284.125,0.04176196455956,983424.483743716,Hungary ,2005,63.5,70,,48,59,67.9,25.6,,46.75,70,68.2,75.6,71.2666666666667,70,70,70,70,2005,Hungary,7.34,5.68,6.33,6.53,9.25,8.33,7.09
246,Hungary,2006,220058.75,213627.03125,4.14978933334351,1813.87967069593,3.14587378501892,23679.6793829018,1057875.875,0.04220429062843,1013228.97412269,Hungary ,2006,65,70,,48,59,68.2,27.1,,47.65,70.8,69.5,74.3,71.5333333333334,82.4,70,70,74.1333333333333,2006,Hungary,7.26,5.3,6.38,6.57,9.27,8.55,6.82
247,Hungary,2007,225793.03125,214849.609375,4.11292123794556,1787.78102621538,3.17758798599243,23364.8125686732,1090315.625,0.04283023253083,1043617.15324925,Hungary ,2007,64.8,70,,50,60,68.8,26.8,,47.8,70.2,68.7,76.6,71.8333333333333,86.6,70,60,72.2,2007,Hungary,7.34,5.65,6.43,6.63,9.11,8.45,7.03
248,Hungary,2008,238417.890625,232411.359375,4.0351881980896,1791.23799983716,3.20962166786194,23199.08904444,1120921.625,0.0434585288167,1072208.02025868,Hungary ,2008,67.64237826,70,,52,61,70.04,26.4925,,48.26625,74.4314475,70.3,77.20201401,73.9778205033333,86,80,70,78.6666666666667,2008,Hungary,7.34,5.78,6.21,6.39,9.24,8.42,7.06
249,Hungary,2009,237814.375,223814.203125,3.95110201835632,1758.222505075,3.24197840690613,22521.7532503663,1142813.875,0.04369947314262,1092873.51076242,Hungary ,2009,66.81842071,70,,53,61.5,70.5671,19.1917,,44.8794,77.3926704,68.4,73.80281441,73.1984949366667,85.8,80,70,78.6,2009,Hungary,7.41,5.71,6.24,6.43,9.38,8.51,7.22
250,Hungary,2010,249111.59375,236413.09375,3.92093825340271,1766.35687026284,3.27466106414795,22679.5697324459,1156943.375,0.04363077506423,1106465.03884332,Hungary ,2010,66.1,65,,51,58,68.6,25.9,,47.25,76.8,67.6,74.1,72.8333333333333,87.5,75,70,77.5,2010,Hungary,7.51,5.78,6.15,6.34,9.45,8.51,7.66
251,Hungary,2011,253929.828125,241607.953125,3.92438197135925,1753.67064949273,3.29019379615784,22643.3554704775,1169552.125,0.0436223782599,1118533.47980858,Hungary ,2011,66.6,65,,51,58,69.7,27.4,,48.55,76.5,67.7,75.9,73.3666666666667,87.6,75,70,77.5333333333333,2011,Hungary,7.59,6.21,6.26,6.45,9.53,8.28,7.68
252,Hungary,2012,253102.625,238506.25,3.96321988105774,1738.25180493411,3.30580043792725,22773.9042150385,1179745.625,0.04374845325947,1128133.57866663,Hungary ,2012,67.1,70,,47,58.5,78.6,24.4,,51.5,79.8,67.6,76.1,74.5,87.1,70,70,75.7,2012,Hungary,7.57,6.04,6.4,6.4,9.6,8.18,7.62
253,Hungary,2013,257778,238943.671875,4.01157808303833,1733.62520415674,3.32148098945618,23099.4815881149,1195436,0.04405476525426,1142771.34764351,Hungary ,2013,67.3,65,,46,55.5,79.7,29.7,,54.7,79.1,64.4,77.1,73.5333333333333,86.8,75,70,77.2666666666667,2013,Hungary,7.5,5.78,6.43,6.43,9.74,8.19,7.36
254,Hungary,2014,265017.75,244114.28125,4.19359445571899,1748.55144428933,3.33723592758179,24471.0020882618,1218304.25,0.04462114721537,1163942.11670764,Hungary ,2014,67,60,,48.6,54.3,81.1,26.8,,53.95,79.3,65.7,75.6,73.5333333333333,87.8,75,70,77.6,2014,Hungary,7.58,5.72,6.37,6.37,9.88,8.8,7.15
255,Hungary,2015,279525.09375,247172.90625,4.28513526916504,1745.94798262841,3.35306549072266,25086.3728296873,1243318.75,0.04534938186407,1186935.01322749,Hungary ,2015,66.8,55,,54,54.5,78.7,25.9,,52.3,74.5,67.7,79.2,73.8,88,75,70,77.6666666666667,2015,Hungary,7.42,5.41,6.28,6.28,9.84,8.38,7.22
256,Hungary,2016,284194.8125,247402.421875,4.44602060317993,1760.15506579565,3.36897015571594,26364.501528591,1257656.75,0.04604022204876,1199753.95396888,Hungary ,2016,66,45,,54,49.5,78.7,26.7,,52.7,70.6,63.8,88.3,74.2333333333333,88,75,70,77.6666666666667,2016,Hungary,7.56,6.29,6.25,6.25,9.67,8.43,7.17
257,Hungary,2017,296142.03125,261819.46875,4.53287029266357,1747.35415208937,3.3849503993988,26810.6002620742,1284190.25,0.04679189994931,1224100.54830612,Hungary ,2017,65.8,60.1,51.8,41.5,51.1333333333333,79.3,25.3,79.3,61.3,64,64.4,91.7,73.3666666666667,87,75,70,77.3333333333333,2017,Hungary,7.49,6.03,6.27,6.27,9.58,8.54,7.05
258,Hungary,2018,308544.28125,270981.65625,4.63505029678345,1728.87776968242,3.40100622177124,27253.7437193754,1321652.875,0.04768243432045,1258633.24859338,Hungary ,2018,66.7,57.6,57.1,36.4,50.3666666666667,78.6,29.4,82.4,63.4666666666667,61.8,68.7,91.6,74.0333333333333,86.9,80,70,78.9666666666667,2018,Hungary,7.43,5.85,6.31,6.31,9.49,8.52,6.98
259,Hungary,2019,322164.71875,283145.15625,4.71157693862915,1725.22796480691,3.41713857650757,27776.3622739904,1367535.75,0.04860619083047,1301065.04636801,Hungary ,2019,65,60.9,45.2,35.3,47.1333333333333,78.6,31.7,85,65.1,61.1,64.7,81.8,69.2,86,80,70,78.6666666666667,2019,Hungary,7.45,5.91,6.3,6.3,9.46,8.54,7.04
260,Iceland,2000,11653.5791015625,11070.0595703125,0.1570855230093,1695.38496755558,2.82461881637573,752.253709995495,63215.66015625,0.03133763372898,61234.6309523377,Iceland,2000,74,90,,93,91.5,64.8,58.9,,61.85,70,,86.6,78.3,82.4,70,50,67.4666666666667,2000,Iceland,8.22,6.72,9.03,9.03,9.25,8.29,7.82
261,Iceland,2001,11980.884765625,11638.28125,0.15897676348686,1706.18889136844,2.84747433662415,772.361433347636,64762.89453125,0.03255642205477,62654.4464034022,Iceland,2001,73.4,90,,92,91,62.9,58.9,,60.9,70,,84.6,77.3,82.4,70,50,67.4666666666667,2001,Iceland,8.1,6.44,9.03,9.03,9.04,8.3,7.67
262,Iceland,2002,11768.7421875,11610.1552734375,0.15661469101906,1672.11497780482,2.87051486968994,751.724034540631,65745.6796875,0.03313419222832,63567.249698553,Iceland,2002,73.1,90,,91,90.5,63.1,44.5,,53.8,85,,81.7,83.35,82.2,70,50,67.4,2002,Iceland,8.07,6.2,8.95,8.95,9.11,8.39,7.67
263,Iceland,2003,11841.6455078125,11665.775390625,0.15716394782066,1638.87213530373,2.89374184608459,745.345759987687,66991.8515625,0.03326242044568,64763.5404293935,Iceland,2003,73.5,90,,92,91,69,43,,56,85,,84.7,84.85,77.8,70,50,65.9333333333333,2003,Iceland,8.23,6.28,9.06,9.06,9.13,8.57,8.1
264,Iceland,2004,12958.326171875,12295.7353515625,0.15669284760952,1645.52070380395,2.917156457901,752.163485985874,69069.59375,0.03369699046016,66742.1563083193,Iceland,2004,72.1,90,,94,92,58.7,37.9,,48.3,85,,85.2,85.1,78.2,70,50,66.0666666666667,2004,Iceland,8.42,6.84,9,9,9.06,8.67,8.54
265,Iceland,2005,14270.1591796875,13454.3115234375,0.16149109601975,1637.20999317868,2.94076085090637,777.521983516711,72296.3984375,0.03578621521592,69709.1839636796,Iceland,2005,76.6,90,,96,93,72.5,30.9,,51.7,85,64.6,88.6,79.4,78.2,70,90,79.4,2005,Iceland,8.33,7.13,9.09,9.09,8.88,7.87,8.69
266,Iceland,2006,15125.1396484375,13095.8623046875,0.16852767765522,1627.23714042835,2.96282052993774,812.507595567997,76565.6953125,0.03860710561275,73609.7154272563,Iceland,2006,75.8,90,,95,92.5,73.7,32,,52.85,95.1,65.4,88.8,83.1,78.2,50,90,72.7333333333333,2006,Iceland,8.17,7.26,8.93,8.93,8.33,7.8,8.53
267,Iceland,2007,15653.0380859375,13818.8916015625,0.17480966448784,1605.62929280264,2.98504543304443,837.841113255537,79908.0625,0.03912607952952,76781.5732915748,Iceland,2007,76,90,,97,93.5,73.5,41.7,,57.6,94.9,66.2,82.9,81.3333333333333,84,60,70,71.3333333333333,2007,Iceland,8.19,7.2,8.93,8.93,8.59,7.75,8.51
268,Iceland,2008,17633.978515625,17616.552734375,0.17615911364555,1607.2914349277,3.00743722915649,851.522873523936,82021.9375,0.03773343190551,78926.9683065859,Iceland,2008,75.80645195,90,,96,93,73.584,46.3213,,59.95265,94.47526636,67.9,74.76763365,79.0476333366667,85,60,70,71.6666666666667,2008,Iceland,7.49,6.68,8.83,8.83,7.95,7.2,6.82
269,Iceland,2009,15021.578125,15098.466796875,0.16410377621651,1512.25650332728,3.02999687194824,751.945242216821,81408.6015625,0.03625418245792,78457.1992678087,Iceland,2009,75.91187498,90,,92,91,76.23,44.0128,,60.1214,93.63304714,59.9,75.3383497,76.2904656133333,88,70,70,76,2009,Iceland,7.08,5.45,8.77,8.77,6.98,6.97,7.22
270,Iceland,2010,13838.0849609375,13883.66796875,0.16444227099419,1503.05147058824,3.05272579193115,754.527572496588,80469.671875,0.03490583598614,77660.810706673,Iceland,2010,73.7,90,,89,89.5,75.4,45.8,,60.6,93,60.8,69.9,74.5666666666667,87.9,65,60,70.9666666666667,2010,Iceland,6.97,5.46,8.71,8.71,6.77,6.71,7.19
271,Iceland,2011,14284.296875,14248.505859375,0.16737699508667,1511.8303030303,3.0763692855835,778.461752306833,79985.3359375,0.03407298028469,77259.9971630372,Iceland,2011,68.2,90,,87,88.5,69.8,0,,34.9,92.7,60.7,68.6,74,88.2,65,60,71.0666666666667,2011,Iceland,7.18,5.9,8.67,8.67,6.77,6.83,7.72
272,Iceland,2012,14713.9931640625,14826.80859375,0.17075851559639,1497.88816180845,3.1004524230957,793.024912517532,79737.2734375,0.03378150239587,77043.6285438311,Iceland,2012,70.9,90,,85,87.5,73.5,21.8,,47.65,92,60.9,72.5,75.1333333333333,88.2,65,60,71.0666666666667,2012,Iceland,7.28,6.08,8.66,8.66,6.73,7.03,7.88
273,Iceland,2013,15016.4375,14737.5693359375,0.17399224638939,1499.77338756537,3.1249852180481,815.461582595067,79593.75,0.03361876681447,76917.9062788608,Iceland,2013,72.1,90,,83,86.5,72.7,36.2,,54.45,91.5,58.9,75.8,75.4,87.8,65,60,70.9333333333333,2013,Iceland,7.29,6.07,8.62,8.62,6.92,6.86,7.96
274,Iceland,2014,15482.5927734375,14973.0517578125,0.17702476680279,1488.4912081679,3.14997792243958,830.018580960902,79919.3203125,0.03356921672821,77236.4913281584,Iceland,2014,72.4,90,,84.2,87.1,72.9,32.9,,52.9,91.2,59.1,76,75.4333333333333,87.9,70,60,72.6333333333333,2014,Iceland,7.47,6.12,8.68,8.68,7.12,7.29,8.15
275,Iceland,2015,16865.345703125,15658.3701171875,0.18116234242916,1486.40573318633,3.17544174194336,855.085316146091,80886.5546875,0.03408594802022,78129.4597888872,Iceland,2015,72,90,,78,84,72,32.6,,52.3,90.5,62.2,77,76.5666666666667,88,70,60,72.6666666666667,2015,Iceland,7.54,6.22,8.74,8.74,7.19,7.41,8.13
276,Iceland,2016,18133.974609375,16145.8720703125,0.18785111606121,1473.99261603376,3.20138764381409,886.435931863921,82415.3125,0.03510923311114,79521.7740815098,Iceland,2016,73.3,90,,79,84.5,73.3,42.1,,57.7,90.1,61.6,79.5,77.0666666666667,87.8,70,60,72.6,2016,Iceland,8.03,6.26,8.73,8.73,9.69,7.62,7.84
277,Iceland,2017,19231.935546875,16667.591796875,0.19249790906906,1464.45344129555,3.22782683372498,909.938023216803,84250.3515625,0.03612020239234,81207.2118124367,Iceland,2017,74.4,85,71.5,71.5,76,70.9,41.1,90.6,67.5333333333333,90.2,62.6,81.2,78,88,80,60,76,2017,Iceland,8.07,6.2,8.72,8.72,9.65,7.98,7.82
278,Iceland,2018,19647.3984375,16951.724609375,0.19425030052662,1449.39528023599,3.25477123260498,916.366092415408,85932.21875,0.03685044869781,82765.5779314645,Iceland,2018,77,86.7,72.6,77.3,78.8666666666667,72.1,44.2,94.3,70.2,89.5,61.8,81.7,77.6666666666667,88.5,85,70,81.1666666666667,2018,Iceland,8.01,6.1,8.72,8.72,9.66,7.86,7.71
279,Iceland,2019,19886.880859375,17972.625,0.1923380792141,1454.49482503696,3.28223299980164,918.220242349082,87283.296875,0.03703467175364,84050.7886256584,Iceland,2019,77.1,87.4,63.8,83.8,78.3333333333333,72.7,44,96.7,71.1333333333333,88.4,64.1,81.7,78.0666666666667,87,85,70,80.6666666666667,2019,Iceland,8.05,6.05,8.72,8.72,9.64,8.13,7.7
280,Ireland,2000,150186.8125,150364.546875,1.68873858451843,1932.72378818257,2.85634803771973,9322.7350574331,645530.1875,0.03759219497442,621263.290829625,Ireland,2000,76.1,90,,82,86,60.6,63.3,,61.95,85,,85.8,85.4,78,70,70,72.6666666666667,2000,Ireland,8.23,6.4,8,8,9.43,9.52,7.8
281,Ireland,2001,158361.75,161672.5625,1.74058651924133,1923.52937812396,2.87343239784241,9620.4508109996,687983.125,0.03811095654964,661763.430016236,Ireland,2001,81.2,90,,77,83.5,63,71.2,,67.1,85,,86.6,85.8,78,90,90,86,2001,Ireland,8.16,6.24,8,8,9.57,9.5,7.48
282,Ireland,2002,167525.015625,181303.34375,1.76816737651825,1904.27627133913,2.89061880111694,9732.94237926113,731838.4375,0.03881051763892,703435.408912565,Ireland,2002,80.5,90,,72,81,66.5,69.3,,67.9,85,,81.8,83.4,79.6,90,90,86.5333333333334,2002,Ireland,8.12,6.1,7.8,7.8,9.64,9.41,7.66
283,Ireland,2003,172128.21875,198060.453125,1.80457103252411,1886.78643486913,2.90790796279907,9900.96176948323,779230.6875,0.03945080190897,748489.412006047,Ireland,2003,80.9,90,,75,82.5,69.4,66.3,,67.85,85,,81.2,83.1,81.4,90,90,87.1333333333333,2003,Ireland,8.22,6.21,8,8,9.66,9.38,7.83
284,Ireland,2004,181199.28125,209840.546875,1.86792421340942,1875.25595718632,2.92530059814453,10246.8482716529,832018.625,0.0400107242167,798728.957251967,Ireland,2004,80.3,90,,69,79.5,71.8,66.3,,69.05,85,,81.1,83.05,79.8,90,90,86.6,2004,Ireland,8.28,6.28,8.06,8.06,9.71,9.35,8.02
285,Ireland,2005,195509.59375,231393.453125,1.95669794082642,1883.19370126892,2.94279718399048,10843.7404170204,896092.6875,0.04086242243648,859476.169561138,Ireland,2005,80.8,90,,75,82.5,72.6,64.5,,68.55,85,78.2,82.5,81.9,80.2,90,90,86.7333333333333,2005,Ireland,8.32,6.81,8.05,8.05,9.65,9.07,8.03
286,Ireland,2006,216764.765625,238354,2.03544306755066,1878.81295664881,2.96039843559265,11321.2054552824,963535,0.04197308793664,923092.46071497,Ireland,2006,82.2,90,,75,82.5,72,64.7,,68.35,93.7,79.6,84.4,85.9,82.4,90,90,87.4666666666667,2006,Ireland,8.26,6.68,7.96,7.96,9.52,9.15,7.97
287,Ireland,2007,236843.109375,260283.015625,2.11001467704773,1864.9322829648,2.97810506820679,11718.9461545323,1027490.375,0.04289886727929,983412.201772126,Ireland,2007,82.6,90,,74,82,71.7,65.9,,68.8,92.1,80.6,85.3,86,86.6,90,90,88.8666666666667,2007,Ireland,8.26,6.54,8.03,8.03,9.59,9.21,7.93
288,Ireland,2008,222934.859375,248413.34375,2.09775638580322,1843.89620758483,2.99591755867004,11588.3440657036,1076924.125,0.04316322505474,1030440.60662575,Ireland,2008,82.50433462,90,,74,82,71.495,64.4992,,67.9971,93.04025281,81.1,84.90841641,86.3495564066667,86,90,90,88.6666666666667,2008,Ireland,8.06,6.07,7.96,7.96,9.48,9.17,7.61
289,Ireland,2009,208812.234375,237668.078125,1.94784796237946,1811.8029862916,3.01383638381958,10636.1804792108,1108210.625,0.04335898533463,1060159.73676294,Ireland,2009,82.20090549,90,,75,82.5,69.2375,64.9108,,67.07415,92.99975922,79.7,84.34227451,85.68067791,85.8,90,90,88.6,2009,Ireland,7.89,5.9,7.96,7.96,9.12,9.2,7.25
290,Ireland,2010,216919.953125,241319.515625,1.88317596912384,1720.97381659398,3.03186273574829,9825.95343458247,1125464.5,0.04395762458444,1075991.75402589,Ireland,2010,81.3,90,,77,83.5,71.1,61.8,,66.45,92.8,79,79,83.6,87.5,95,80,87.5,2010,Ireland,8.04,5.78,8.1,8.1,9.48,9.24,7.59
291,Ireland,2011,223861.890625,246609.625,1.849360704422,1736.53149753786,3.04856276512146,9790.37735511943,1140886.875,0.04475603997707,1089825.29641318,Ireland,2011,78.7,90,,80,85,72.1,47.1,,59.6,92,77.5,80.7,83.4,87.6,90,70,82.5333333333333,2011,Ireland,8.14,6.06,8.17,8.17,9.59,9.12,7.78
292,Ireland,2012,234566.34375,250748.765625,1.83829128742218,1737.86125274317,3.06535458564758,9792.8735800436,1165582.375,0.04624238982797,1111683.06043864,Ireland,2012,76.9,90,,80,85,73.9,30.4,,52.15,92.8,78.4,76.7,82.6333333333333,87.1,90,70,82.3666666666667,2012,Ireland,8.18,5.98,8.19,8.19,9.67,9.02,8.02
293,Ireland,2013,233695.546875,250350.484375,1.88550460338593,1743.47263539131,3.08223915100098,10132.3239127025,1183974,0.04763589426875,1127574.33971905,Ireland,2013,75.7,90,,75,82.5,73.8,28.8,,51.3,83.4,76.6,82.8,80.9333333333333,86.8,90,70,82.2666666666667,2013,Ireland,8.22,6.09,8.2,8.2,9.71,9.05,8.04
294,Ireland,2014,251472.1875,270237.5625,1.92706954479218,1757.03059248741,3.09921646118164,10493.6994466883,1214376.625,0.04880857467651,1155104.63281327,Ireland,2014,76.2,90,,74.8,82.4,74,30.6,,52.3,83.4,79.5,81.7,81.5333333333334,87.8,90,70,82.6,2014,Ireland,8.3,6.22,8.21,8.21,9.63,9.28,8.17
295,Ireland,2015,351605.625,353539,1.9889475107193,1770.58430751139,3.11628746986389,10974.3156195971,1284663.625,0.05194763094187,1217928.39312406,Ireland,2015,76.6,85,,72,78.5,73.6,45.6,,59.6,82.1,76.2,83.9,80.7333333333333,88,90,70,82.6666666666667,2015,Ireland,8.39,6.56,8.22,8.22,9.53,9.19,8.43
296,Ireland,2016,381200.375,381243.1875,2.05872511863709,1762.92321070813,3.13345241546631,11372.4716547872,1409849.375,0.05821278691292,1327778.11375381,Ireland,2016,77.3,90,,74,82,73.6,50.3,,61.95,79.6,72.1,85.5,79.0666666666667,88,90,70,82.6666666666667,2016,Ireland,8.26,6.56,8.11,8.11,9.26,9.01,8.37
297,Ireland,2017,409848.0625,412625.75,2.12349605560303,1774.74978312983,3.15071201324463,11874.0069630189,1516153.75,0.06438067555428,1418542.74733085,Ireland,2017,76.7,85.8,78.3,78.3,80.8,72.7,57.1,60.3,63.3666666666667,80.3,73.6,87.6,80.5,87,90,70,82.3333333333333,2017,Ireland,8.18,6.44,7.9,7.9,9.28,8.92,8.33
